0
64.559
110.226
71.311
81.565
73.003
66.054
78.097
79.758
82.479
66.221
71.024
65.251
66.017
89.837
72.641
66.068
91.831
76.053
80.468
69.321
97.581
68.688
77.148
73.145
71.102
94.147
76.546
89.373
103.437
100.89
90.725
120.59
106.832
113.593
180.103
116.413
81.127
63.632
111.999
156.873
63.405
96.969
65.327
63.18
74.443
74.082
65.476
94.71
116.907
91.434
86.393
74.195
74.543
73.315
94.682
92.975
61.938
86.355
77.992
62.36
203.109
114.134
64.07
65.86
129.313
73.323
68.491
114.291
79.311
67.507
121.853
61.0
66.121
71.327
68.626
94.367
64.45
89.488
64.718
66.412
77.081
63.674
65.96
66.419
62.347
87.597
78.889
72.249
89.12
75.746
86.325
71.857
72.721
81.14
78.32
86.872
69.601
67.912
74.519
78.968
68.054
92.092
77.535
88.769
62.354
74.596
98.644
65.847
86.263
69.446
80.986
76.174
77.695
60.962
70.196
63.816
116.608
90.44
68.291
85.176
66.448
71.086
102.75
65.661
86.634
89.759
81.062
60.858
83.991
77.247
65.926
66.499
67.98
69.459
68.038
86.793
114.005
69.933
91.649
75.597
75.38
85.285
66.781
73.705
68.009
78.029
76.534
157.289
67.51
76.767
135.836
68.046
67.634
60.445
103.259
59.384
67.571
72.318
135.817
75.366
94.67
85.815
65.794
64.572
107.924
72.923
61.162
70.002
70.039
74.913
82.192
123.073
105.006
71.716
64.175
75.314
62.904
72.938
111.907
70.036
67.392
72.041
90.458
70.965
102.275
64.784
88.021
88.904
70.601
61.584
89.943
64.074
64.237
78.71
124.193
64.771
76.882
111.125
79.008
76.382
72.3
68.144
65.452
116.936
153.814
68.056
77.49
91.295
72.591
82.631
73.392
71.404
73.326
67.528
98.522
64.943
63.294
95.281
68.808
70.706
76.062
83.189
72.172
80.62
64.064
76.925
123.402
75.98
111.179
74.513
74.608
71.229
67.691
71.343
113.671
71.092
81.967
64.184
67.894
78.718
67.169
80.131
67.359
71.549
76.836
66.268
74.178
115.648
75.36
76.971
157.211
78.145
73.872
84.724
119.481
75.58
99.758
78.043
108.613
68.049
77.973
73.337
81.736
84.817
70.951
73.379
75.077
68.243
70.841
76.919
63.32
73.746
114.754
70.39
80.026
76.549
88.638
81.459
78.143
66.172
89.406
95.617
77.034
61.93
84.566
87.559
66.716
71.535
85.059
76.947
60.921
71.704
88.654
116.385
72.911
81.289
120.333
101.429
74.885
72.467
62.402
108.781
67.47
78.514
67.994
59.681
73.388
67.295
82.125
62.902
66.061
61.968
62.604
83.291
73.178
62.74
93.509
75.422
78.875
67.361
97.04
68.089
77.267
70.377
66.629
82.774
64.716
66.868
67.686
73.694
64.786
68.752
79.806
71.656
117.984
87.166
65.004
61.701
103.167
129.773
63.137
96.77
66.434
62.44
74.448
74.969
64.263
90.689
116.982
91.71
91.677
74.511
77.426
